"sku","attribute_set","product_type","product_websites","name","description"
106071,"Wohnraumschalter_Bussysteme & -Komponenten","simple","base","Berker 272209 Wandsender komplett Bussystem Funkbus","Funk-Wandsender 2fach flach mit Beschriftungsfeld Modul 2 polarweiß, glänzend - netzunabhängig - jeder Kanal kann beliebig vielen Funk-Empfängern zugeordnet werden - Tasten-Funktionen: 2 Kanäle / 3 Lichtszenen / Zentral-Aus über Dip-Schalter einstellbar -"
106073,"Wohnraumschalter_Bussysteme & -Komponenten","simple","base","Berker 27221009 Wandsender komplett Bussystem Funkbus","Funk-Wandsender 2fach flach mit Beschriftungsfeld Berker S.1/B.3/.B.7 3 V= Batterie-Lebensdauer ca. 3 Jahre Funk-Kanäle 2 Funk-Sendefrequenz 433,42 MHz Funk-Sendeleistung"
106079,"Wohnraumschalter_Bussysteme & -Komponenten","simple","base","Berker 27227009 Wandsender komplett Bussystem Funkbus","Funk-Wandsender 2fach flach mit Beschriftungsfeld Berker K.1 für weiß und polarweiß 3 V= Batterie-Lebensdauer ca. 3 Jahre Funk-Kanäle 2 Funk-Sendefrequenz 433,42 MHz Funk-Sendeleistung"
106081,"Wohnraumschalter_Bussysteme & -Komponenten","simple","base","Berker 27229004 Wandsender komplett Bussystem Funkbus","Funk-Wandsender 2fach flach mit Beschriftungsfeld Berker Arsys edelstahl, lackiert 3 V= Batterie-Lebensdauer ca. 3 Jahre Funk-Kanäle 2 Funk-Sendefrequenz 433,42 MHz Funk-Sendeleistung"
106082,"Wohnraumschalter_Bussysteme & -Komponenten","simple","base","Berker 27229011 Wandsender komplett Bussystem Funkbus","Funk-Wandsender 2fach flach mit Beschriftungsfeld Berker Arsys hellbronze, lackiert 3 V= Batterie-Lebensdauer ca. 3 Jahre Funk-Kanäle 2 Funk-Sendefrequenz 433,42 MHz Funk-Sendeleistung"
106084,"Wohnraumschalter_Bussysteme & -Komponenten","simple","base","Berker 27231009 Wandsender komplett Bussystem Funkbus","Funk-Wandsender 3fach flach mit Beschriftungsfeld Berker S.1/B.3/.B.7 3 V= Batterie-Lebensdauer ca. 3 Jahre Funk-Kanäle 3 Funk-Sendefrequenz 433,42 MHz Funk-Sendeleistung"
106087,"Wohnraumschalter_Bussysteme & -Komponenten","simple","base","Berker 27237009 Wandsender komplett Bussystem Funkbus","Funk-Wandsender 3fach flach mit Beschriftungsfeld Berker K.1 für weiß und polarweiß 3 V= Batterie-Lebensdauer ca. 3 Jahre Funk-Kanäle 3 Funk-Sendefrequenz 433,42 MHz Funk-Sendeleistung"
106095,"Wohnraumschalter_Bussysteme & -Komponenten","simple","base","Berker 27241909 Wandsender komplett Bussystem Funkbus","Funk-Wandsender 4fach flach mit Beschriftungsfeld Berker S.1/B.3/B.7 polarweiß, matt 3 V= Batterie-Lebensdauer ca. 3 Jahre Funk-Kanäle 4 Funk-Sendefrequenz 433,42 MHz Funk-Sendeleistung"
106096,"Wohnraumschalter_Bussysteme & -Komponenten","simple","base","Berker 27249004 Wandsender komplett Bussystem Funkbus","Funk-Wandsender 4fach flach mit Beschriftungsfeld Berker Arsys edelstahl, lackiert 3 V= Batterie-Lebensdauer ca. 3 Jahre Funk-Kanäle 4 Funk-Sendefrequenz 433,42 MHz Funk-Sendeleistung"
106097,"Wohnraumschalter_Bussysteme & -Komponenten","simple","base","Berker 27249011 Wandsender komplett Bussystem Funkbus","Funk-Wandsender 4fach flach mit Beschriftungsfeld Berker Arsys hellbronze, lackiert 3 V= Batterie-Lebensdauer ca. 3 Jahre Funk-Kanäle 4 Funk-Sendefrequenz 433,42 MHz Funk-Sendeleistung"
106105,"Wohnraumschalter_Bedienelemente","simple","base","Berker 274409 Schnurschalter 20-500W weiß","Schnur-Schiebedimmer NV Hauselektronik polarweiß - für Tisch- und Stehleuchten - für Hand- und Fußbetätigung - lampenschonender Softanlauf - mit Zugentlastung - kurzschlussfest und überlastsicher (Feinsicherung) - mit Ersatzsicherung - mit Temperatursiche"
106106,"Wohnraumschalter_Bedienelemente","simple","base","Berker 274418 Schnurschalter 20-500W gold","Schnur-Schiebedimmer NV Hauselektronik gold, matt 50 Hz, 230 V~ Glüh- und HV-Halogenlampen 20 - 500 W dimmbare konventionelle Trafos 20 - 500 VA Abmessungen (L x B x H) 126 x 60 x 30 mm - für Tisch- und Stehleuchten - für Hand- und Fußbetätigung - lampenschonender Softanlauf - mit Zugentlastung - kurzschlussfest und überlastsicher (Feinsicherung) - mit Ersatzsicherung - mit Temperatursicherung - Phasenanschnitt - mit Schraubklemmen"
106107,"Wohnraumschalter_Bussysteme & -Komponenten","simple","base","Berker 2764 Wandsender-Einsatz Bussystem Funkbus","Funk-Wandsender-Einsatz Funkbus schwarz 6 V= Batterie-Lebensdauer ca. 3 Jahre Funk-Kanäle 4 Funk-Sendefrequenz 433,42 MHz Funk-Sendeleistung"
106110,"Wohnraumschalter_Meldevorrichtungen","simple","base","Berker 2779 Handsender 10m Infrarot","IR-Handsender Hauselektronik anthrazit Betriebsspannung 6 V= Batterie-Lebensdauer ca. 3 Jahre IR-Kanäle 24 IR-Reichweite ca. 10 m Abmessungen (L x B x H) 192 x 53 x 23 mm Die benötigten Batterien 4 x Micro, Alkaline (LR 03) sind nicht im Lieferumfang enthalten. Für die batteriebetriebene IR-Fernbedienung aller zugeordneten IR-Empfänger. - RC5-Code - mit 8 Kanal-Tasten (Ein/Aus; Dimmfunktion) - mit 3 Kanalgruppen-Tasten A, B, C - mit 3 Kanalgruppen-LEDs (auch Sende- und Batteriestatus-LEDs) - mit Kindersicherung"
106113,"Wohnraumschalter_Bedienelemente","simple","base","Berker 28198982 Dimmer Drehknopf 60-400W","Drehdimmer mit Abdeckplatte und Regulierknopf Berker S.1 weiß, glänzend 230 V~, 50 Hz 230 V Glüh- und Halogenlampen 60 - 400 W NV-Leistungszusätze Eb max. 10 Achsmaß Durchmesser 4 mm - mit Dreh-Ausschalter - lampenschonender Softanlauf - kurzschlussfest und überlastsicher (Feinsicherung) - mit Ersatzsicherung - Phasenanschnitt - mit Schraubklemmen"
106114,"Wohnraumschalter_Bedienelemente","simple","base","Berker 28198989 Dimmer Drehknopf 60-400W","Drehdimmer mit Abdeckplatte und Regulierknopf Berker S.1 polarweiß, glänzend 230 V~, 50 Hz 230 V Glüh- und Halogenlampen 60 - 400 W NV-Leistungszusätze Eb max. 10 Achsmaß Durchmesser 4 mm - mit Dreh-Ausschalter - lampenschonender Softanlauf - kurzschlussfest und überlastsicher (Feinsicherung) - mit Ersatzsicherung - Phasenanschnitt - mit Schraubklemmen"
106115,"Wohnraumschalter_Bedienelemente","simple","base","Berker 28199909 Dimmer Drehknopf 60-400W","Drehdimmer mit Abdeckplatte und Regulierknopf Berker S.1 polarweiß, matt 230 V~, 50 Hz 230 V Glüh- und Halogenlampen 60 - 400 W NV-Leistungszusätze Eb max. 10 Achsmaß Durchmesser 4 mm - mit Dreh-Ausschalter - lampenschonender Softanlauf - kurzschlussfest und überlastsicher (Feinsicherung) - mit Ersatzsicherung - Phasenanschnitt - mit Schraubklemmen"
106116,"Wohnraumschalter_Bedienelemente","simple","base","Berker 283010 Dimmer Dreh-/Druckknopf 60-400W","Drehdimmer Hauselektronik 230/240 V~, 50/60 Hz 230 V Glüh- und Halogenlampen 60 - 400 W NV-Leistungszusätze Eb max. 10 Achsmaß Durchmesser 4 mm Sicherungswechsel ohne Demontage der Abdeckung möglich. - mit Druck-Aus-/Wechselschalter - kurzschlussfest und überlastsicher (Feinsicherung) - Phasenanschnitt - mit Schraubklemmen"
106117,"Wohnraumschalter_Bedienelemente","simple","base","Berker 283410 Dimmer Drehknopf 50-420W","Universal-Drehdimmer mit Softrastung, Zentralstück 1930/Glas/Palazzo polarweiß - und Regulierknopf - mit Nebenstelleneingang für Universal-Drehdimmer-Nebenstelle - mit Inkrementalgeber - mit Helligkeitsspeicher - lampenschonender Softanlauf - sehr geräuscharm - kurzschlussfest und überlastsicher (elektronische Sicherung) - Phasenan- oder Phasenabschnitt je nach Lastart, selbstlernend - Spannungsprüfung ohne Ausbau möglich - erweiterbar durch Universal-Leistungszusätze REG Plus mit parallelgeschalteter Lastleitung - mit Steckklemmen - 230 V~ - 50/60 Hz - Glüh- und HV-Halogenlampen 50 - 420 W - elektronische Trafos 50 - 420 W - dimmbare konventionelle Trafos 50 - 420 VA - Universal-Leistungszusätze max. 10 Phasenabschnitt á 500 W - Universal-Leistungszusätze max. 5 Phasenanschnitt á 420 VA - Tronic- oder NV-Leistungszusätze Eb/REG max. 10 bei gleicher Lastart - Störungsfreier Betrieb nur mit Berker Tronic-Trafos® gegeben. - Keine konventionellen Trafos gemeinsam mit elektronischen Trafos anschließen."
106118,"Wohnraumschalter_Bedienelemente","simple","base","Berker 283411 Dimmer Drehknopf 50-420W","Universal-Drehdimmer mit Softrastung, Zentralstück 1930/Glas/Palazzo schwarz - und Regulierknopf - mit Nebenstelleneingang für Universal-Drehdimmer-Nebenstelle - mit Inkrementalgeber - mit Helligkeitsspeicher - lampenschonender Softanlauf - sehr geräuscharm - kurzschlussfest und überlastsicher (elektronische Sicherung) - Phasenan- oder Phasenabschnitt je nach Lastart, selbstlernend - Spannungsprüfung ohne Ausbau möglich - erweiterbar durch Universal-Leistungszusätze REG Plus mit parallelgeschalteter Lastleitung - mit Steckklemmen - 230 V~ - 50/60 Hz - Glüh- und HV-Halogenlampen 50 - 420 W - elektronische Trafos 50 - 420 W - dimmbare konventionelle Trafos 50 - 420 VA - Universal-Leistungszusätze max. 10 Phasenabschnitt á 500 W - Universal-Leistungszusätze max. 5 Phasenanschnitt á 420 VA - Tronic- oder NV-Leistungszusätze Eb/REG max. 10 bei gleicher Lastart - Störungsfreier Betrieb nur mit Berker Tronic-Trafos® gegeben. - Keine konventionellen Trafos gemeinsam mit elektronischen Trafos anschließen."
106119,"Wohnraumschalter_Bedienelemente","simple","base","Berker 283510 Dimmer Drehknopf universal","Universal-Drehdimmer-Nebenstelle mit Softrastung, 1930/Glas/Palazzo polarweiß - Zentralstück und Regulierknopf - als Nebenstelle für Universal-Drehdimmer - mit Inkrementalgeber - Spannungsprüfung ohne Ausbau möglich - mit Steckklemmen - 230 V~ - 50/60 Hz - Nebenstellenanzahl max. 10"
106120,"Wohnraumschalter_Bedienelemente","simple","base","Berker 283511 Dimmer Drehknopf universal","Universal-Drehdimmer-Nebenstelle mit Softrastung, 1930/Glas/Palazzo schwarz - Zentralstück und Regulierknopf - als Nebenstelle für Universal-Drehdimmer - mit Inkrementalgeber - Spannungsprüfung ohne Ausbau möglich - mit Steckklemmen - 230 V~ - 50/60 Hz - Nebenstellenanzahl max. 10"
106121,"Verteiler_Schutzschalter","simple","base","Berker 2844 FI-Schutzschalter A 2p","FI-Schutzschalter 16 A 250 V~ 50/60 Hz Bemessungsfehlerstrom 30 mA Auslösezeit gr.gleich 30 ms Kurzschlussfestigkeit 3 kA (bei Vorsicherung 16 AgL) Stoßstromfestigkeit 250 A (8/20) µs Betriebstemperatur -25 ? +40 °C Einbautiefe 32 Geprüft nach VDE 0664 (EN 61008) Verbindungsklemmen nach VDE 0620 Teil 1 - zum Schutz von nachgeschalteten Verbrauchern - ohne Spreizkrallen - mit Steckklemmen"
106127,"Wohnraumschalter_Bedienelemente","simple","base","Berker 286110 Dimmer Drehknopf universal","Universal-Drehdimmer mit Softrastung Hauselektronik - mit Nebenstelleneingang für Universal-Drehdimmer-Nebenstelle - mit Inkrementalgeber - mit Helligkeitsspeicher - lampenschonender Softanlauf - sehr geräuscharm - kurzschlussfest und überlastsicher (elektronische Sicherung) - Phasenan- oder Phasenabschnitt je nach Lastart, selbstlernend - Spannungsprüfung ohne Ausbau möglich - erweiterbar durch Universal-Leistungszusätze REG Plus mit parallelgeschalteter Lastleitung - mit Steckklemmen - 230 V~ - 50/60 Hz - Glüh- und HV-Halogenlampen 50 - 420 W - elektronische Trafos 50 - 420 W - dimmbare konventionelle Trafos 50 - 420 VA - Universal-Leistungszusätze max. 10 Phasenabschnitt á 500 W - Universal-Leistungszusätze max. 5 Phasenanschnitt á 420 VA - Tronic- oder NV-Leistungszusätze Eb/REG max. 10 bei gleicher Lastart - Leistungszusätze Eb/REG max. - Störungsfreier Betrieb nur mit Berker Tronic-Trafos® gegeben. - Keine konventionellen Trafos gemeinsam mit elektronischen Trafos anschließen."
106128,"Wohnraumschalter_Bedienelemente","simple","base","Berker 286210 Dimmer Drehknopf universal","Universal-Drehdimmer-Nebenstelle mit Softrastung Hauselektronik - als Nebenstelle für Universal-Drehdimmer - mit Inkrementalgeber - Spannungsprüfung ohne Ausbau möglich - mit Steckklemmen - 230 V~ - 50/60 Hz - Nebenstellenanzahl max. 10"
106130,"Wohnraumschalter_Bedienelemente","simple","base","Berker 286710 Dimmer Dreh-/Druckknopf 20-315W","Tronic-Drehdimmer Hauselektronik - mit Druck-Aus-/Wechselschalter - lampenschonender Softanlauf - sehr geräuscharm - kurzschlussfest und überlastsicher (elektronische Sicherung) - Phasenabschnitt - erweiterbar durch Universal-Leistungszusätze REG Plus mit parallelgeschalteter Lastleitung - mit Schraubklemmen - 230/240 V~ - 50 Hz - Glüh- und HV-Halogenlampen 20 - 315 W - elektronische Trafos 20 - 315 W - Universal-Leistungszusätze max. 10 á 500 W - Tronic-Leistungszusätze Eb/REG max. 10 - Für störungsfreien Betrieb empfehlen wir Berker Tronic-Trafos®."
106134,"Wohnraumschalter_Bedienelemente","simple","base","Berker 2873 Dimmer Dreh-/Druckknopf 20-500W","Drehdimmer NV mit Softrastung Hauselektronik - mit Druck-Aus-/Wechselschalter - kurzschlussfest und überlastsicher (Feinsicherung) - mit Ersatzsicherung - Phasenanschnitt - mit Klemme für Grundlast von Netzabschalter - Spannungsprüfung ohne Ausbau möglich - mit Steckklemmen - 230 V~ - 50 Hz - Glüh- und HV-Halogenlampen 40 - 500 W - dimmbare konventionelle Trafos 40 - 500 VA - NV-Leistungszusätze Eb/REG max. 10 - Leistungszusätze Eb/REG max. - Sicherungswechsel ohne Demontage der Abdeckung möglich."
106136,"Wohnraumschalter_Bedienelemente","simple","base","Berker 2875 Dimmer Dreh-/Druckknopf 60-600W","Drehdimmer mit Softrastung Hauselektronik - mit Druck-Aus-/Wechselschalter - kurzschlussfest und überlastsicher (Feinsicherung) - mit Ersatzsicherung - Phasenanschnitt - Spannungsprüfung ohne Ausbau möglich - mit Steckklemmen - 230 V~ - 50 Hz - Glüh- und HV-Halogenlampen 60 - 600 W - NV-Leistungszusätze Eb/REG max. 10 - Leistungszusätze Eb/REG max. - Sicherungswechsel ohne Demontage der Abdeckung möglich."
106137,"Wohnraumschalter_Bedienelemente","simple","base","Berker 2885 Dimmer Dreh-/Druckknopf 100-1000W","Drehdimmer mit Softrastung Hauselektronik - mit Druck-Aus-/Wechselschalter - kurzschlussfest und überlastsicher (elektronische Sicherung) - Phasenabschnitt - erweiterbar durch Universal-Leistungszusätze REG Plus mit parallelgeschalteter Lastleitung - mit Schraubklemmen - 230/240 V~ - 50 Hz - Glüh- und HV-Halogenlampen 100 - 1000 W - NV-Leistungszusätze Eb/REG max. 10"
106139,"Wohnraumschalter_Bedienelemente","simple","base","Berker 289505 Dimmer Drehknopf 60-450W","Drehdimmer mit Softrastung und Regulierknopf Aquatec IP44 lichtgrau/grau - mit Druck-Aus-/Wechselschalter - kurzschlussfest und überlastsicher (Feinsicherung) - mit Ersatzsicherung - Phasenanschnitt - mit Leitungseinführung oben und unten - mit Steckklemmen - 230 V~ - 50 Hz - Glüh- und HV-Halogenlampen 60 - 450 W - NV-Leistungszusätze Eb/REG max. 10 - Gehäuseschrauben aus Edelstahl Rostfrei.  - Nicht für 2- oder 3fach Kombinationen geeignet!"
106141,"Verteiler_Schnittstellen & Koppler","simple","base","Berker 2897 Schnittstelle DALI Bussystem KNX Unterputz","Drehpotentiometer DALI Hauselektronik - mit Druck-Ausschalter - zum Schalten und Steuern von EVG´s und Tronic-Trafo´s mit Dali Schnittstelle - Reglung erfolgt mittels Zentral-Telegramm (Broadcast) - z.B. für Leuchtstofflampen und NV-Halogenlampen - parallelschaltbar (zuletzt eingestellte Potentiometereinstellung gültig) - Grundhelligkeit einstellbar - kurzschlussfest und überlastsicher (Feinsicherung) - mit Schraubklemmen - 16 V= - Leitungslänge Dali bei 1.5 mm2 max. 200 m - Nicht für die Kombination mit anderen DALI-Sensoren oder -Zentralen geeignet."
106142,"Verteiler_Schnittstellen & Koppler","simple","base","Berker 2898 Drehpotentiometer DALI Unterputz 16V","Drehpotenziometer DALI mit integriertem Netzgerät, Hauselektronik 230 V~, 50/60 Hz DALI Spannung 16 V= Ausgangsstrom max. 52 mA Leistungsaufnahme <= 1,5 W DALI-Geräte max.: - bei einem aktiven DALI-Poti 26 - bei 2 aktiven DALI-Potis parallel 50 Leiterquerschnitt max. 4 mm² Leitungslänge DALI bei 1.5 mm² max. 200 m Achsmaß Durchmesser 4 mm - mit Softrastung - mit Druck-Ausschalter - mit Inkrementalgeber - zum Schalten und Steuern von EVG und Tronic-Trafo mit DALI-Schnittstelle - z.B. für Leuchtstofflampen und NV-Halogenlampen - Reglung erfolgt mittels Zentral-Telegramm (Broadcast) - parallelschalten von max. 4 DALI-Potis, davon max. 2 aktiv - liefert im aktiven Betrieb an Netzspannung den notwendigen Steuerstrom für max. 25 DALI-Teilnehmer - ohne Netzspannung im passiven Betrieb, dient das Gerät an DALI-Spannung als zusätzliche Bedienstelle - Einschalthelligkeit netzausfallsicher speicherbar - Grundhelligkeit einstellbar - kurzschlussfest und überlastsicher (elektronische Sicherung) - mit Schraubklemmen"
106143,"Wohnraumschalter_Bedienelemente","simple","base","Berker 2901 Tastdimmer 50-260W universal","Universal-Serientastdimmer 230 V~, 50/60 Hz Glüh- und HV-Halogenlampen 50 ? 210 W elektronische Trafos 50 ? 210 W dimmbare konventionelle Trafos 50 ? 210 VA Tronic- oder NV-Leistungszusätze Eb max. 10 bei gleicher Lastart Störungsfreier Betrieb nur mit Berker Tronic-Trafos gegeben. Keine konventionellen Trafos gemeinsam mit elektronischen Trafos an einem Ausgang anschließen. - für 2 unabhängige Leuchtengruppen - ein Nebenstelleneingang für beide Serien mittels BLC Nebenstelle - Einschalthelligkeit pro Serie netzausfallsicher speicherbar - lampenschonender Softanlauf - sehr geräuscharm - kurzschlussfest und überlastsicher (elektronische Sicherung) - Phasenan- oder Phasenabschnitt pro Serie je nach Lastart, selbstlernend - mit Schraubklemmen"
106144,"Wohnraumschalter_Bedienelemente","simple","base","Berker 2902 Tastdimmer 50-420W universal","BLC Universal-Tastdimmer Hauselektronik - mit Nebenstelleneingang für BLC Nebenstelle , BLC Wächter-Nebenstelle und Taster (Schließer) - für BLC Taste und BLC Funk-Taste mit 2-Flächenbedienkonzept - für BLC Wächter 180 und BLC Wächter 180 Komfort - für BLC Präsenzmelder mit Konstantlichtreglung - Einschalthelligkeit netzausfallsicher abspeicherbar - bei Abzug des Aufsatzes bleibt der Schaltzustand erhalten (Tapezierfunktion) - lampenschonender Softanlauf - sehr geräuscharm - kurzschlussfest und überlastsicher (elektronische Sicherung) - Phasenan- oder Phasenabschnitt je nach Lastart, selbstlernend - erweiterbar durch Universal-Leistungszusätze REG Plus mit parallelgeschalteter Lastleitung - mit Schraubklemmen - 230 V~, - 50/60 Hz - Glüh- und HV-Halogenlampen 50 - 420 W - elektronische Trafos 50 - 420 W - dimmbare konventionelle Trafos 50 - 420 VA - Universal-Leistungszusätze max. 10 Phasenabschnitt á 500 W - Universal-Leistungszusätze max. 5 Phasenanschnitt á 420 VA - Tronic- oder NV-Leistungszusätze Eb/REG max. 10 bei gleicher Lastart  - Lichtszenenfunktion (Ein/Aus, Dimmwert) in Verbindung mit BLC Funk-Taste. Für störungsfreien Betrieb empfehlen wir Berker Tronic-Trafos. Keine konventionellen Trafos gemeinsam mit elektronischen Trafos anschließen."
106146,"Wohnraumschalter_Bedienelemente","simple","base","Berker 2904 Tastdimmer 20-500W induktive Last","BLC Tastdimmer NV Hauselektronik - mit Nebenstelleneingang für BLC Nebenstelle , BLC Wächter-Nebenstelle und Taster (Schließer) - für BLC Taste und BLC Funk-Taste mit 2-Flächenbedienkonzept - für BLC Wächter 180 und BLC Wächter 180 Komfort - für BLC Präsenzmelder mit Konstantlichtreglung - Einschalthelligkeit abspeicherbar - lampenschonender Softanlauf - bei Abzug des Aufsatzes bleibt der Schaltzustand erhalten (Tapezierfunktion) - kurzschlussfest und überlastsicher (Feinsicherung) - Phasenanschnitt - mit Schraubklemmen - 230 V~ - 50/60 Hz - Glüh- und HV-Halogenlampen 20 - 500 W - dimmbare konventionelle Trafos 20 - 500 VA - NV-Leistungszusätze Eb/REG max. 10  - Lichtszenenfunktion (Ein/Aus, Dimmwert) in Verbindung mit BLC Funk-Taste. Sicherungswechsel ohne Demontage der Abdeckung möglich."
